-56.1446	3.15758	
-56.2212	3.13721	
-56.3028	3.10994	
-56.386	3.07757	
-56.4701	3.04126	
-56.555	3.00188	
-56.641	2.96015	
-56.7283	2.9167	
-56.8168	2.87206	
-56.9066	2.82668	
-56.9975	2.78094	
-57.0894	2.73511	
-56.8544	2.77445	
-56.716	2.82344	
-56.6242	2.86781	
-56.5593	2.90476	
-56.5136	2.93379	
-56.4838	2.95507	
-56.468	2.96909	
-56.4645	2.97645	
-56.4723	2.97778	
-56.4902	2.9737	
-56.235	2.90362	
-55.9626	2.87094	
-55.7342	2.87695	
-55.5578	2.90161	
-55.4285	2.92987	
-55.3389	2.95374	
-55.2823	2.96982	
-55.2531	2.9772	
-55.2467	2.97618	
-55.2592	2.9676	
-54.7574	3.17561	
-54.3761	3.32598	
-54.0906	3.44034	
-53.8804	3.52292	
-53.7298	3.57679	
-53.6268	3.60577	
-53.5619	3.61394	
-53.5279	3.60516	
-53.519	3.58284	
-53.5307	3.54987	
-53.5464	3.50627	
-53.5688	3.45587	
-53.5996	3.40124	
-53.6391	3.34395	
-53.6869	3.28512	
-53.7422	3.22558	
-53.8044	3.1659	
-53.8728	3.10653	
-53.9465	3.04777	
-54.0251	2.98985	
-53.952	2.97944	
-53.8665	2.99585	
-53.8	3.02298	
-53.7576	3.04909	
-53.7383	3.06871	
-53.7395	3.08008	
-53.7588	3.08323	
-53.7938	3.07886	
-53.8426	3.06792	
-53.9033	3.05134	
-53.9824	3.01398	
-54.0706	2.97326	
-54.1643	2.93221	
-54.2621	2.89126	
-54.3631	2.85056	
-54.4669	2.8102	
-54.5731	2.77028	
-54.6811	2.73087	
-54.7906	2.69202	
-54.9014	2.65378	
-54.5825	2.68753	
-54.3836	2.74717	
-54.2393	2.81247	
-54.1334	2.87408	
-54.0586	2.92636	
-54.0096	2.96695	
-53.9824	2.99555	
-53.9735	3.01289	
-53.9802	3.02015	
-54.0001	3.01865	
-53.5439	3.09201	
-53.1404	3.19088	
-52.8095	3.29678	
-52.551	3.39562	
-52.3571	3.47933	
-52.2188	3.54525	
-52.1277	3.59361	
-52.0765	3.62588	
-52.059	3.64395	
-52.0702	3.64972	
-51.9652	3.67322	
-51.9073	3.69499	
-51.8904	3.70709	
-51.9066	3.70896	
-51.9496	3.70125	
-52.0151	3.685	
-52.0992	3.66135	
-52.199	3.63141	
-52.3119	3.59621	
-52.4357	3.55669	
-52.5386	3.50653	
-52.6301	3.45225	
-52.7211	3.39888	
-52.8168	3.34848	
-52.9192	3.30153	
-53.0287	3.25785	
-53.145	3.21705	
-53.2674	3.17869	
-53.3952	3.14236	
-53.5276	3.1077	
-53.6253	3.06342	
-53.7075	3.02019	
-53.7875	2.98282	
-53.8706	2.95147	
-53.9586	2.92498	
-54.0523	2.902	
-54.1515	2.88135	
-54.2562	2.86208	
-54.366	2.84346	
-54.4804	2.82494	
-54.6807	2.80717	
-54.8414	2.78818	
-54.9854	2.76974	
-55.1213	2.7528	
-55.2532	2.73736	
-55.383	2.72312	
-55.5118	2.70968	
-55.6401	2.69667	
-55.7683	2.68374	
-55.8966	2.67061	
-55.7722	2.76141	
-55.7175	2.83961	
-55.7027	2.90242	
-55.7129	2.95097	
-55.7413	2.9865	
-55.7842	3.0104	
-55.8389	3.02411	
-55.9035	3.02907	
-55.9766	3.02663	
-56.0566	3.01802	
-56.2251	2.94966	
-56.3668	2.90414	
-56.4955	2.86748	
-56.616	2.83573	
-56.7307	2.80699	
-56.8411	2.78017	
-56.948	2.75458	
-57.0522	2.72975	
-57.1542	2.70538	
-57.2543	2.68127	
-57.282	2.65669	
-57.2834	2.64518	
-57.2785	2.6437	
-57.2742	2.64601	
-57.2733	2.64813	
-57.2767	2.64818	
-57.2849	2.64546	
-57.2983	2.63986	
-57.3166	2.6315	
-57.3398	2.62062	
-57.0966	2.59294	
-56.9396	2.62434	
-56.8254	2.66141	
-56.7407	2.69408	
-56.6796	2.7192	
-56.6386	2.73588	
-56.6149	2.74425	
-56.6063	2.74496	
-56.6108	2.73887	
-56.6266	2.72692	
-56.323	2.69882	
-56.1309	2.75335	
-55.9847	2.81184	
-55.8692	2.86231	
-55.779	2.90196	
-55.711	2.93059	
-55.6629	2.94897	
-55.6325	2.95819	
-55.6182	2.95943	
-55.618	2.9538	
-55.2495	2.95307	
-55.0598	2.98521	
-54.9475	3.01667	
-54.8834	3.04018	
-54.8549	3.05336	
-54.8543	3.05599	
-54.8762	3.04885	
-54.9164	3.03319	
-54.9716	3.01038	
-55.0392	2.98174	
-54.9487	3.02154	
-54.8578	3.07903	
-54.7924	3.13208	
-54.7536	3.17153	
-54.7385	3.19531	
-54.7437	3.20443	
-54.7664	3.20098	
-54.8038	3.1872	
-54.8538	3.16518	
-54.9147	3.1367	
-54.9725	3.10891	
-55.0247	3.07805	
-55.0727	3.04495	
-55.1187	3.01121	
-55.1651	2.97796	
-55.2139	2.94583	
-55.2663	2.91506	
-55.323	2.88562	
-55.3843	2.85735	
-55.4505	2.82999	
-55.4425	2.79571	
-55.4312	2.78183	
-55.4376	2.78319	
-55.4633	2.78912	
-55.5059	2.79306	
-55.562	2.79203	
-55.6292	2.78515	
-55.705	2.77257	
-55.7878	2.75486	
-55.8761	2.73278	
-55.9679	2.70754	
-56.0619	2.68001	
-56.1569	2.6507	
-56.2527	2.62	
-56.3488	2.58823	
-56.445	2.5557	
-56.5412	2.52267	
-56.6372	2.48938	
-56.7329	2.45601	
-56.8281	2.42272	
-56.9053	2.39503	
-56.9706	2.37119	
-57.0301	2.35022	
-57.0869	2.33147	
-57.1428	2.31438	
-57.1984	2.29848	
-57.2542	2.28334	
-57.3105	2.26862	
-57.3673	2.25404	
-57.4247	2.23942	
-57.4528	2.2211	
-57.4599	2.20008	
-57.456	2.1787	
-57.4474	2.15861	
-57.4381	2.14071	
-57.4305	2.12533	
-57.4262	2.11234	
-57.4261	2.10135	
-57.431	2.09184	
-57.441	2.08326	
-57.4771	2.07041	
-57.523	2.06126	
-57.5711	2.05611	
-57.6191	2.05311	
-57.6663	2.05087	
-57.7127	2.04861	
-57.7585	2.04593	
-57.8038	2.04262	
-57.8489	2.0386	
-57.894	2.03386	
-57.8888	2.0343	
-57.8682	2.04786	
-57.8493	2.07043	
-57.8373	2.09589	
-57.8332	2.12041	
-57.8368	2.14214	
-57.8476	2.16033	
-57.8649	2.17475	
-57.8882	2.18547	
-57.9167	2.19267	
-58.0247	2.20279	
-58.0932	2.22376	
-58.1378	2.24885	
-58.1673	2.27584	
-58.1879	2.30335	
-58.2041	2.3304	
-58.2188	2.35622	
-58.2343	2.38017	
-58.2519	2.40175	
-58.2726	2.42055	
-58.187	2.45473	
-58.1152	2.50165	
-58.0646	2.54771	
-58.0316	2.58817	
-58.0134	2.62165	
-58.0081	2.64789	
-58.0144	2.66711	
-58.0309	2.67976	
-58.0566	2.6864	
-58.0905	2.68762	
-57.6717	2.71905	
-57.4461	2.81033	
-57.3093	2.89901	
-57.2276	2.97289	
-57.1857	3.02852	
-57.1742	3.066	
-57.1866	3.087	
-57.2181	3.09377	
-57.2646	3.08861	
-57.3232	3.07369	
-57.3844	3.05257	
-57.445	3.02575	
-57.5051	2.99411	
-57.5657	2.95888	
-57.6273	2.92119	
-57.6903	2.88192	
-57.755	2.84173	
-57.8213	2.8011	
-57.8891	2.76036	
-57.9584	2.71977	
-57.789	2.80772	
-57.7349	2.8781	
-57.7231	2.9279	
-57.7355	2.96043	
-57.7647	2.97783	
-57.8066	2.98212	
-57.8581	2.97532	
-57.9171	2.95934	
-57.982	2.93591	
-58.0513	2.90652	
-58.0705	2.87157	
-58.091	2.83794	
-58.1174	2.80452	
-58.149	2.77051	
-58.1853	2.73586	
-58.2262	2.70069	
-58.2715	2.66519	
-58.321	2.62947	
-58.3746	2.59361	
-58.4318	2.55766	
-58.4798	2.51545	
-58.5238	2.47124	
-58.5685	2.42793	
-58.616	2.38635	
-58.6666	2.34656	
-58.7204	2.30833	
-58.7769	2.27144	
-58.8359	2.23566	
-58.8968	2.20084	
-58.9595	2.16683	
-58.8436	2.18893	
-58.7226	2.26323	
-58.6349	2.35612	
-58.583	2.4427	
-58.5613	2.51243	
-58.5637	2.56289	
-58.5849	2.59516	
-58.6208	2.61156	
-58.668	2.61466	
-58.7238	2.60688	
-58.7812	2.59076	
-58.8407	2.56808	
-58.9028	2.54038	
-58.9673	2.50892	
-59.0336	2.47472	
-59.1016	2.43858	
-59.1706	2.40112	
-59.2404	2.36283	
-59.3107	2.32411	
-59.3812	2.28525	
-59.4482	2.24652	
-59.5086	2.20797	
-59.5616	2.16967	
-59.6074	2.13178	
-59.6469	2.09454	
-59.6813	2.05813	
-59.7115	2.02271	
-59.7382	1.9884	
-59.7623	1.95523	
-59.7843	1.92324	
-59.8027	1.88739	
-59.8132	1.85413	
-59.816	1.82579	
-59.8128	1.80242	
-59.8053	1.78343	
-59.7948	1.76816	
-59.7829	1.75599	
-59.7703	1.74639	
-59.7578	1.73888	
-59.7462	1.73304	
-59.7156	1.73583	
-59.6723	1.74127	
-59.6216	1.748	
-59.5678	1.75634	
-59.5141	1.76664	
-59.463	1.77888	
-59.416	1.79264	
-59.3744	1.80731	
-59.3388	1.82221	
-59.3095	1.83666	
-59.1086	1.91263	
-58.9045	2.0526	
-58.7346	2.20496	
-58.6011	2.33888	
-58.4993	2.44489	
-58.4236	2.52304	
-58.3694	2.57664	
-58.3328	2.60965	
-58.3108	2.62584	
-58.301	2.62849	
-58.351	2.6071	
-58.3809	2.59023	
-58.4017	2.57054	
-58.4186	2.54773	
-58.4338	2.52233	
-58.4489	2.49494	
-58.4646	2.46607	
-58.4816	2.43618	
-58.5001	2.40564	
-58.5204	2.37475	
-58.5405	2.3443	
-58.559	2.31493	
-58.5762	2.28702	
-58.5927	2.26057	
-58.6091	2.23545	
-58.626	2.21154	
-58.6439	2.18873	
-58.6629	2.1669	
-58.6834	2.14598	
-58.7054	2.12588	
-58.4599	2.20138	
-58.2262	2.30836	
-58.0216	2.4179	
-57.8452	2.5156	
-57.6945	2.59729	
-57.5677	2.66296	
-57.4633	2.71403	
-57.3797	2.75227	
-57.3153	2.77939	
-57.2687	2.79689	
-56.8043	2.80866	
-56.5363	2.88516	
-56.3527	2.95845	
-56.2247	3.01766	
-56.1397	3.06024	
-56.0899	3.0865	
-56.0691	3.09798	
-56.0726	3.09668	
-56.0965	3.0846	
-56.1374	3.06363	
-56.1641	3.03749	
-56.1819	3.00609	
-56.1984	2.97037	
-56.2182	2.93142	
-56.2432	2.89014	
-56.2743	2.8472	
-56.3113	2.80311	
-56.3543	2.75827	
-56.4028	2.713	
-56.4564	2.66756	
-56.5109	2.62475	
-56.5645	2.58563	
-56.6177	2.55029	
-56.6712	2.51813	
-56.7255	2.48843	
-56.781	2.46056	
-56.8377	2.43403	
-56.8956	2.40849	
-56.9547	2.38366	
-57.015	2.35938	
-56.6637	2.31555	
-56.447	2.34923	
-56.2932	2.39866	
-56.1819	2.44897	
-56.1041	2.49391	
-56.0542	2.53081	
-56.028	2.55887	
-56.0222	2.57824	
-56.0337	2.58956	
-56.0601	2.59363	
-56.0453	2.57362	
-56.0291	2.55847	
-56.0216	2.54792	
-56.0246	2.53922	
-56.0381	2.53068	
-56.0616	2.52133	
-56.0944	2.51063	
-56.1356	2.49831	
-56.1845	2.48423	
-56.2403	2.46838	
-56.3728	2.42433	
-56.4648	2.38529	
-56.5341	2.3527	
-56.5906	2.32679	
-56.6402	2.30703	
-56.6864	2.29261	
-56.7317	2.28253	
-56.7777	2.27579	
-56.8254	2.27141	
-56.8755	2.26851	
-56.8443	2.26885	
-56.774	2.28333	
-56.6927	2.31034	
-56.6133	2.34354	
-56.5412	2.37773	
-56.4786	2.40962	
-56.4264	2.43742	
-56.385	2.46028	
-56.3543	2.47792	
-56.3339	2.49041	
-56.3024	2.49289	
-56.2595	2.49213	
-56.2146	2.49371	
-56.1741	2.49862	
-56.1418	2.50611	
-56.1193	2.51505	
-56.1076	2.52429	
-56.107	2.53283	
-56.1172	2.53987	
-56.1379	2.54482	
-56.196	2.53189	
-56.248	2.5232	
-56.3	2.51446	
-56.3539	2.50485	
-56.4105	2.4939	
-56.47	2.48133	
-56.5326	2.46704	
-56.5982	2.45099	
-56.6666	2.43326	
-56.7376	2.41396	
-56.6189	2.45667	
-56.5331	2.49653	
-56.474	2.53023	
-56.4362	2.55728	
-56.4165	2.57742	
-56.4124	2.59056	
-56.422	2.59691	
-56.4434	2.59691	
-56.4753	2.59111	
-56.5162	2.58015	
-56.3696	2.58665	
-56.2694	2.61292	
-56.2088	2.64088	
-56.178	2.66529	
-56.1706	2.68412	
-56.1825	2.69661	
-56.2108	2.70265	
-56.2533	2.70253	
-56.3077	2.69672	
-56.3725	2.68576	
-56.4374	2.68064	
-56.5033	2.67701	
-56.5696	2.67182	
-56.6358	2.6637	
-56.7019	2.6523	
-56.7679	2.63777	
-56.8341	2.62046	
-56.9008	2.60078	
-56.968	2.57911	
-57.0361	2.55583	
-56.8968	2.55878	
-56.7756	2.58343	
-56.6672	2.61166	
-56.5711	2.63876	
-56.4876	2.66287	
-56.4171	2.68312	
-56.3598	2.69913	
-56.3153	2.71083	
-56.2832	2.71825	
-56.263	2.72156	
-55.7835	2.81237	
-55.4692	2.91909	
-55.2476	3.01078	
-55.0874	3.08199	
-54.9735	3.13273	
-54.8964	3.16494	
-54.8498	3.18115	
-54.8286	3.18395	
-54.8287	3.17571	
-54.8469	3.15851	
-54.8309	3.15134	
-54.8154	3.1453	
-54.8073	3.13548	
-54.8074	3.12109	
-54.8154	3.10251	
-54.8313	3.0803	
-54.8548	3.055	
-54.8854	3.02706	
-54.9228	2.9969	
-54.9666	2.96484	
-54.9903	2.93422	
-55.0027	2.90182	
-55.0103	2.86713	
-55.0168	2.83069	
-55.0246	2.7932	
-55.0354	2.75525	
-55.0503	2.71721	
-55.0698	2.67925	
-55.0943	2.64148	
-55.1239	2.60388	
-55.0717	2.59963	
-55.0238	2.59559	
-54.9844	2.5904	
-54.953	2.58455	
-54.93	2.57814	
-54.9156	2.57093	
-54.9102	2.56258	
-54.9136	2.55273	
-54.9257	2.54108	
-54.9462	2.52741	
-54.9868	2.50352	
-55.043	2.47456	
-55.1105	2.44353	
-55.1865	2.41164	
-55.2689	2.3795	
-55.3563	2.34746	
-55.4476	2.31575	
-55.5418	2.28453	
-55.6383	2.25388	
-55.7363	2.22386	
-55.8015	2.18822	
-55.845	2.15596	
-55.8785	2.13091	
-55.9086	2.11265	
-55.9385	2.09954	
-55.97	2.08985	
-56.0041	2.08213	
-56.0413	2.07521	
-56.0818	2.06823	
-56.1257	2.06058	
-56.182	2.04713	
-56.2474	2.03174	
-56.3188	2.01583	
-56.3947	1.99972	
-56.4738	1.98354	
-56.5555	1.96736	
-56.6391	1.95127	
-56.7241	1.93532	
-56.8102	1.91955	
-56.897	1.90401	
-56.6141	2.01235	
-56.4273	2.15757	
-56.2956	2.29409	
-56.2034	2.41044	
-56.1424	2.50383	
-56.1073	2.57524	
-56.0938	2.62707	
-56.0984	2.66207	
-56.1183	2.68288	
-56.1511	2.69184	
-55.9023	2.79667	
-55.7377	2.90998	
-55.6234	3.00646	
-55.547	3.08249	
-55.5019	3.13829	
-55.483	3.17557	
-55.4863	3.19662	
-55.5085	3.20374	
-55.5466	3.19909	
-55.5982	3.18459	
-55.6612	3.1619	
-55.7338	3.13245	
-55.8144	3.09748	
-55.9015	3.05803	
-55.9942	3.01499	
-56.0913	2.96913	
-56.1919	2.92111	
-56.2953	2.87149	
-56.4009	2.82075	
-56.508	2.7693	
-56.4676	2.69821	
-56.4243	2.66882	
-56.4002	2.66327	
-56.3968	2.66523	
-56.4113	2.66561	
-56.4407	2.66036	
-56.4822	2.6482	
-56.5336	2.62921	
-56.5929	2.60409	
-56.6587	2.57377	
-56.6784	2.52871	
-56.6692	2.47867	
-56.6492	2.43064	
-56.6284	2.38704	
-56.6118	2.34811	
-56.6017	2.3133	
-56.5993	2.2818	
-56.6049	2.2528	
-56.6185	2.22558	
-56.6398	2.19951	
-56.6666	2.16616	
-56.6931	2.14656	
-56.7249	2.13215	
-56.7621	2.11871	
-56.8036	2.10415	
-56.8485	2.08766	
-56.8963	2.06905	
-56.9464	2.04845	
-56.9982	2.02615	
-57.0517	2.00245	
-57.0702	1.97727	
-57.0543	1.95545	
-57.0206	1.94068	
-56.9789	1.93418	
-56.9354	1.93557	
-56.8833	1.9535	
-56.8389	1.97668	
-56.8023	2.00264	
-56.774	2.02968	
-56.7542	2.05629	
-56.6035	2.13155	
-56.4552	2.24368	
-56.3309	2.36436	
-56.2369	2.47387	
-56.179	2.56527	
-56.1459	2.63903	
-56.1329	2.69531	
-56.1367	2.73552	
-56.1549	2.76165	
-56.1854	2.77579	
-56.2136	2.77325	
-56.2348	2.7626	
-56.2555	2.74767	
-56.2785	2.72975	
-56.3051	2.70957	
-56.3373	2.68799	
-56.3688	2.66487	
-56.3942	2.63696	
-56.4257	2.6119	
-56.4649	2.58879	
-56.4861	2.56405	
-56.4913	2.54748	
-56.4718	2.52106	
-56.4648	2.51485	
-56.4683	2.51539	
-56.4821	2.51824	
-56.5054	2.52112	
-56.5381	2.52201	
-56.5727	2.53317	
-56.6136	2.54587	
-56.6433	2.5591	
-56.6513	2.53598	
-56.6618	2.53766	
-56.6774	2.5449	
-56.6957	2.55051	
-56.7177	2.55448	
-56.7452	2.55654	
-56.7785	2.55619	
-56.8044	2.53145	
-56.8282	2.51514	
-56.7603	2.52113	
-56.6814	2.5525	
-56.6033	2.57403	
-56.5516	2.60991	
-56.5181	2.6424	
-56.4993	2.66744	
-56.4869	2.68731	
-56.4849	2.70114	
-56.4976	2.71309	
-56.5185	2.71843	
-56.5061	2.72932	
-56.4884	2.74858	
-56.4707	2.76889	
-56.4564	2.78621	
-56.4314	2.7899	
-56.3805	2.82652	
-56.3488	2.87415	
-56.307	2.91436	
-56.2762	2.95832	
-56.2554	2.99624	
-56.1328	3.10463	
-56.032	3.21188	
-55.9647	3.30705	
-55.9284	3.38426	
-55.9165	3.44191	
-55.9312	3.47679	
-55.965	3.49528	
-56.0171	3.50288	
-56.0595	3.51572	
-56.1018	3.52071	
-55.9618	3.4071	
-55.8785	3.34683	
-55.8204	3.31617	
-55.7802	3.30816	
-55.757	3.30341	
-55.7492	3.30328	
-55.7469	3.31494	
-55.7615	3.31961	
-55.7661	3.3105	
-55.7798	3.29508	
-55.715	3.32661	
-55.6907	3.35589	
-55.6654	3.38868	
-55.6512	3.44611	
-55.6387	3.49759	
-55.6378	3.54654	
-55.6354	3.58468	
-55.6428	3.60058	
-55.633	3.61014	
-55.648	3.59603	
-55.6409	3.60227	
-55.6476	3.63441	
-55.6539	3.65909	
-55.6372	3.67872	
-55.6224	3.69088	
-55.6216	3.70456	
-55.6217	3.70786	
-55.6187	3.71661	
-55.6249	3.71699	
-55.6434	3.72976	
-55.5891	3.74032	
-55.5299	3.75881	
-55.4618	3.79649	
-55.3922	3.84097	
-55.305	3.87042	
-55.2315	3.88554	
-55.137	3.90929	
-55.0823	3.92585	
-54.9636	3.90603	
-54.8556	3.88186	
-54.6549	3.89572	
-54.4517	3.957	
-54.278	4.01339	
-54.063	4.1403	
-53.9043	4.26132	
-53.755	4.34922	
-53.6227	4.47234	
-53.5123	4.53675	
-53.3792	4.57063	
-53.2281	4.62727	
-53.0135	4.7485	
-52.8331	4.87395	
-52.6934	4.99048	
-52.5595	5.11427	
-52.4381	5.23175	
-52.3381	5.35608	
-52.2065	5.44324	
-52.0506	5.51223	
-51.9137	5.57057	
-51.7501	5.61372	
-51.5011	5.67239	
-51.2892	5.76415	
-51.0866	5.8423	
-50.9423	5.90409	
-50.8141	5.96666	
-50.733	6.02168	
-50.6617	6.06244	
-50.6225	6.0922	
-50.5955	6.12206	
-50.5809	6.14784	
-50.3771	6.04701	
-50.1348	5.96186	
-49.8467	5.95891	
-49.6774	5.94251	
-49.5319	5.92367	
-49.3858	5.90369	
-49.2456	5.89247	
-49.1196	5.88834	
-48.9824	5.87608	
-48.8549	5.85139	
-48.6367	5.86747	
-48.4693	5.9136	
-48.2813	6.00609	
-48.1463	6.15867	
-47.9858	6.29544	
-47.8465	6.48073	
-47.7072	6.56566	
-47.5197	6.70275	
-47.3896	6.83957	
-47.2867	6.98704	
-47.1409	7.0979	
-47.0288	7.21649	
-46.9454	7.31258	
-46.8987	7.40821	
-46.8479	7.50148	
-46.8234	7.58544	
-46.7997	7.66919	
-46.7781	7.73021	
-46.7373	7.79432	
-46.7217	7.89154	
-46.7236	7.91868	
-46.7519	7.97046	
-46.794	8.02883	
-46.7894	8.07204	
-46.8313	8.13902	
-46.8514	8.21606	
-46.8807	8.29535	
-46.8691	8.34493	
-46.8488	8.44585	
-46.8553	8.54676	
-46.7053	8.58036	
-46.5897	8.64809	
-46.4547	8.7343	
-46.2759	8.81498	
-46.0598	8.94371	
-45.9276	9.10403	
-45.7555	9.21773	
-45.6363	9.33953	
-45.5525	9.41158	
-45.482	9.46887	
-45.3558	9.50777	
-45.2696	9.53035	
-45.1515	9.55581	
-45.0285	9.59054	
-44.89	9.53252	
-44.7957	9.50647	
-44.7091	9.53787	
-44.6188	9.56701	
-44.5501	9.6485	
-44.4339	9.71867	
-44.1756	9.77178	
-43.9591	9.79858	
-43.7704	9.86605	
-43.566	9.93739	
-43.4057	10.0008	
-43.2228	10.063	
-43.0471	10.0836	
-42.884	10.1191	
-42.7633	10.1693	
-42.6368	10.2119	
-42.5338	10.1826	
-42.447	10.1318	
-42.2956	10.0271	
-42.2019	10.0226	
-42.1864	9.97685	
-42.1919	9.97001	
-42.1538	9.97827	
-42.1814	9.94048	
-42.2382	9.88311	
-42.29	9.81468	
-42.2279	9.74988	
-42.1936	9.7375	
-42.1685	9.79579	
-42.1825	9.91637	
-42.2373	10.0771	
-42.2632	10.2262	
-42.2897	10.3463	
-42.3005	10.489	
-42.2764	10.6428	
-42.2978	10.7994	
-42.2604	10.7834	
-42.2316	10.7967	
-42.2286	10.8122	
-42.2268	10.8164	
-42.2111	10.8714	
-42.1963	10.9368	
-42.2224	11.0009	
-42.1848	11.0183	
-42.172	11.078	
-42.1166	11.1819	
-41.9597	11.1578	
-41.8461	11.1786	
-41.748	11.2137	
-41.6398	11.2653	
-41.5654	11.3435	
-41.5142	11.3755	
-41.4369	11.4242	
-41.3331	11.4335	
-41.2391	11.4761	
-41.1636	11.4562	
-40.9778	11.411	
-40.8262	11.4031	
-40.7429	11.4279	
-40.6474	11.4639	
-40.5763	11.5082	
-40.5145	11.5886	
-40.4777	11.678	
-40.4437	11.7267	
-40.413	11.8109	
-40.3969	11.8935	
-40.1887	11.896	
-40.1053	11.8952	
-40.0516	11.8991	
-40.0674	11.8585	
-40.1209	11.8881	
-40.1359	11.923	
-40.1301	12.0364	
-40.1914	12.1153	
-40.2319	12.2191	
-40.2596	12.3263	
-40.1877	12.3806	
-40.1682	12.4558	
-40.15	12.5106	
-40.155	12.6149	
-40.1997	12.7139	
-40.1635	12.8066	
-40.1827	12.9341	
-40.2311	13.0384	
-40.2537	13.1563	
-40.3276	13.1937	
-40.2256	13.1897	
-40.174	13.1504	
-40.1851	13.1434	
-40.2275	13.1627	
-40.2746	13.184	
-40.283	13.1755	
-40.3344	13.1498	
-40.4112	13.1341	
-40.5031	13.1035	
-40.6025	13.1179	
-40.5146	13.1007	
-40.4139	13.1131	
-40.2807	13.1012	
-40.1907	13.1334	
-40.1302	13.2004	
-40.0549	13.2368	
-39.9764	13.2864	
-39.9159	13.3255	
-39.8564	13.4006	
-39.789	13.4676	
-39.6481	13.4623	
-39.5942	13.447	
-39.5826	13.4535	
-39.5648	13.47	
-39.5798	13.5048	
-39.6071	13.5584	
-39.6116	13.5946	
-39.6657	13.6368	
-39.7092	13.6604	
-39.705	13.6761	
-39.6128	13.675	
-39.572	13.6603	
-39.5578	13.5537	
-39.5975	13.5397	
-39.587	13.5825	
-39.5373	13.6663	
-39.4835	13.7411	
-39.4297	13.817	
-39.4519	13.803	
-39.4464	13.7922	
-39.2977	13.7131	
-39.1817	13.6539	
-39.0648	13.6181	
-38.9528	13.5532	
-38.8877	13.5045	
-38.8468	13.461	
-38.8446	13.3856	
-38.8253	13.3664	
-38.7995	13.3891	
-38.8077	13.3998	
-38.7384	13.3586	
-38.6861	13.3566	
-38.6681	13.3971	
-38.6492	13.4388	
-38.6429	13.4966	
-38.621	13.5443	
-38.6006	13.6092	
-38.5494	13.669	
-38.5057	13.7658	
-38.4572	13.8571	
-38.3483	13.8826	
-38.3067	13.9462	
-38.2653	14.0284	
-38.2259	14.1395	
-38.1415	14.1736	
-38.0799	14.2318	
-38.0442	14.3105	
-38.0127	14.3856	
