-67.101	-67.101	-67.101	-67.101	-67.101	0	0	0	0	
-67.0353	-67.0353	-67.0353	-67.0353	-67.0353	0	0	0	0	
-66.9718	-66.9718	-66.9718	-66.9718	-66.9718	0	0	0	0	
-66.9108	-66.9108	-66.9108	-66.9108	-66.9108	0	0	0	0	
-66.8525	-66.8525	-66.8525	-66.8525	-66.8525	0	0	0	0	
-66.797	-66.797	-66.797	-66.797	-66.797	0	0	0	0	
-66.7445	-66.7445	-66.7445	-66.7445	-66.7445	0	0	0	0	
-66.695	-66.695	-66.695	-66.695	-66.695	0	0	0	0	
-66.6486	-66.6486	-66.6486	-66.6486	-66.6486	0	0	0	0	
-66.6053	-66.6053	-66.6053	-66.6053	-66.6053	0	0	0	0	
-66.5649	-66.5649	-66.5649	-66.5649	-66.5649	0	0	0	0	
-66.5274	-66.5274	-66.5274	-66.5274	-66.5274	0	0	0	0	
-66.4929	-66.4929	-66.4929	-66.4929	-66.4929	0	0	0	0	
-66.0659	-66.0659	-66.0659	-66.0659	-66.0659	0	0	0	0	
-65.6371	-65.6371	-65.6371	-65.6371	-65.6371	0	0	0	0	
-65.2736	-65.2736	-65.2736	-65.2736	-65.2736	0	0	0	0	
-64.9807	-64.9807	-64.9807	-64.9807	-64.9807	0	0	0	0	
-64.7496	-64.7496	-64.7496	-64.7496	-64.7496	0	0	0	0	
-64.5696	-64.5696	-64.5696	-64.5696	-64.5696	0	0	0	0	
-64.4308	-64.4308	-64.4308	-64.4308	-64.4308	0	0	0	0	
-64.325	-64.325	-64.325	-64.325	-64.325	0	0	0	0	
-64.2458	-64.2458	-64.2458	-64.2458	-64.2458	0	0	0	0	
-64.1879	-64.1879	-64.1879	-64.1879	-64.1879	0	0	0	0	
-64.138	-64.138	-64.138	-64.138	-64.138	0	0	0	0	
-64.0922	-64.0922	-64.0922	-64.0922	-64.0922	0	0	0	0	
-64.0507	-64.0507	-64.0507	-64.0507	-64.0507	0	0	0	0	
-64.0144	-64.0144	-64.0144	-64.0144	-64.0144	0	0	0	0	
-63.9833	-63.9833	-63.9833	-63.9833	-63.9833	0	0	0	0	
-63.9572	-63.9572	-63.9572	-63.9572	-63.9572	0	0	0	0	
-63.9358	-63.9358	-63.9358	-63.9358	-63.9358	0	0	0	0	
-63.9187	-63.9187	-63.9187	-63.9187	-63.9187	0	0	0	0	
-63.9055	-63.9055	-63.9055	-63.9055	-63.9055	0	0	0	0	
-63.8958	-63.8958	-63.8958	-63.8958	-63.8958	0	0	0	0	
-63.9245	-63.9245	-63.9245	-63.9245	-63.9245	0	0	0	0	
-63.9703	-63.9703	-63.9703	-63.9703	-63.9703	0	0	0	0	
-64.0192	-64.0192	-64.0192	-64.0192	-64.0192	0	0	0	0	
-64.0662	-64.0662	-64.0662	-64.0662	-64.0662	0	0	0	0	
-64.1102	-64.1102	-64.1102	-64.1102	-64.1102	0	0	0	0	
-64.1513	-64.1513	-64.1513	-64.1513	-64.1513	0	0	0	0	
-64.19	-64.19	-64.19	-64.19	-64.19	0	0	0	0	
-64.2268	-64.2268	-64.2268	-64.2268	-64.2268	0	0	0	0	
-64.2622	-64.2622	-64.2622	-64.2622	-64.2622	0	0	0	0	
-64.2965	-64.2965	-64.2965	-64.2965	-64.2965	0	0	0	0	
-64.3104	-64.3104	-64.3104	-64.3104	-64.3104	0	0	0	0	
-64.3092	-64.3092	-64.3092	-64.3092	-64.3092	0	0	0	0	
-64.302	-64.302	-64.302	-64.302	-64.302	0	0	0	0	
-64.2947	-64.2947	-64.2947	-64.2947	-64.2947	0	0	0	0	
-64.29	-64.29	-64.29	-64.29	-64.29	0	0	0	0	
-64.2889	-64.2889	-64.2889	-64.2889	-64.2889	0	0	0	0	
-64.2915	-64.2915	-64.2915	-64.2915	-64.2915	0	0	0	0	
-64.2977	-64.2977	-64.2977	-64.2977	-64.2977	0	0	0	0	
-64.3071	-64.3071	-64.3071	-64.3071	-64.3071	0	0	0	0	
-64.3194	-64.3194	-64.3194	-64.3194	-64.3194	0	0	0	0	
-64.3217	-64.3217	-64.3217	-64.3217	-64.3217	0	0	0	0	
-64.3118	-64.3118	-64.3118	-64.3118	-64.3118	0	0	0	0	
-64.2941	-64.2941	-64.2941	-64.2941	-64.2941	0	0	0	0	
-64.2733	-64.2733	-64.2733	-64.2733	-64.2733	0	0	0	0	
-64.2526	-64.2526	-64.2526	-64.2526	-64.2526	0	0	0	0	
-64.2338	-64.2338	-64.2338	-64.2338	-64.2338	0	0	0	0	
-64.2178	-64.2178	-64.2178	-64.2178	-64.2178	0	0	0	0	
-64.2049	-64.2049	-64.2049	-64.2049	-64.2049	0	0	0	0	
-64.1951	-64.1951	-64.1951	-64.1951	-64.1951	0	0	0	0	
-64.1884	-64.1884	-64.1884	-64.1884	-64.1884	0	0	0	0	
-64.0988	-64.0988	-64.0988	-64.0988	-64.0988	0	0	0	0	
-63.9726	-63.9726	-63.9726	-63.9726	-63.9726	0	0	0	0	
-63.8503	-63.8503	-63.8503	-63.8503	-63.8503	0	0	0	0	
-63.7472	-63.7472	-63.7472	-63.7472	-63.7472	0	0	0	0	
-63.6655	-63.6655	-63.6655	-63.6655	-63.6655	0	0	0	0	
-63.6026	-63.6026	-63.6026	-63.6026	-63.6026	0	0	0	0	
-63.5552	-63.5552	-63.5552	-63.5552	-63.5552	0	0	0	0	
-63.5202	-63.5202	-63.5202	-63.5202	-63.5202	0	0	0	0	
-63.495	-63.495	-63.495	-63.495	-63.495	0	0	0	0	
-63.4776	-63.4776	-63.4776	-63.4776	-63.4776	0	0	0	0	
-63.453	-63.453	-63.453	-63.453	-63.453	0	0	0	0	
-63.4162	-63.4162	-63.4162	-63.4162	-63.4162	0	0	0	0	
-63.3696	-63.3696	-63.3696	-63.3696	-63.3696	0	0	0	0	
-63.3174	-63.3174	-63.3174	-63.3174	-63.3174	0	0	0	0	
-63.2633	-63.2633	-63.2633	-63.2633	-63.2633	0	0	0	0	
-63.2101	-63.2101	-63.2101	-63.2101	-63.2101	0	0	0	0	
-63.1594	-63.1594	-63.1594	-63.1594	-63.1594	0	0	0	0	
-63.1123	-63.1123	-63.1123	-63.1123	-63.1123	0	0	0	0	
-63.0693	-63.0693	-63.0693	-63.0693	-63.0693	0	0	0	0	
-63.0306	-63.0306	-63.0306	-63.0306	-63.0306	0	0	0	0	
-62.9685	-62.9685	-62.9685	-62.9685	-62.9685	0	0	0	0	
-62.8878	-62.8878	-62.8878	-62.8878	-62.8878	0	0	0	0	
-62.8012	-62.8012	-62.8012	-62.8012	-62.8012	0	0	0	0	
-62.7175	-62.7175	-62.7175	-62.7175	-62.7175	0	0	0	0	
-62.6406	-62.6406	-62.6406	-62.6406	-62.6406	0	0	0	0	
-62.5724	-62.5724	-62.5724	-62.5724	-62.5724	0	0	0	0	
-62.513	-62.513	-62.513	-62.513	-62.513	0	0	0	0	
-62.4622	-62.4622	-62.4622	-62.4622	-62.4622	0	0	0	0	
-62.4194	-62.4194	-62.4194	-62.4194	-62.4194	0	0	0	0	
-62.384	-62.384	-62.384	-62.384	-62.384	0	0	0	0	
-62.3414	-62.3414	-62.3414	-62.3414	-62.3414	0	0	0	0	
-62.28	-62.28	-62.28	-62.28	-62.28	0	0	0	0	
-62.2052	-62.2052	-62.2052	-62.2052	-62.2052	0	0	0	0	
-62.1248	-62.1248	-62.1248	-62.1248	-62.1248	0	0	0	0	
-62.0446	-62.0446	-62.0446	-62.0446	-62.0446	0	0	0	0	
-61.9682	-61.9682	-61.9682	-61.9682	-61.9682	0	0	0	0	
-61.8977	-61.8977	-61.8977	-61.8977	-61.8977	0	0	0	0	
-61.8341	-61.8341	-61.8341	-61.8341	-61.8341	0	0	0	0	
-61.7779	-61.7779	-61.7779	-61.7779	-61.7779	0	0	0	0	
-61.7293	-61.7293	-61.7293	-61.7293	-61.7293	0	0	0	0	
-61.6877	-61.6877	-61.6877	-61.6877	-61.6877	0	0	0	0	
-61.6522	-61.6522	-61.6522	-61.6522	-61.6522	0	0	0	0	
-61.6218	-61.6218	-61.6218	-61.6218	-61.6218	0	0	0	0	
-61.5962	-61.5962	-61.5962	-61.5962	-61.5962	0	0	0	0	
-61.5749	-61.5749	-61.5749	-61.5749	-61.5749	0	0	0	0	
-61.5578	-61.5578	-61.5578	-61.5578	-61.5578	0	0	0	0	
-61.5448	-61.5448	-61.5448	-61.5448	-61.5448	0	0	0	0	
-61.5358	-61.5358	-61.5358	-61.5358	-61.5358	0	0	0	0	
-61.5306	-61.5306	-61.5306	-61.5306	-61.5306	0	0	0	0	
-61.5293	-61.5293	-61.5293	-61.5293	-61.5293	0	0	0	0	
-61.4985	-61.4985	-61.4985	-61.4985	-61.4985	0	0	0	0	
-61.4481	-61.4481	-61.4481	-61.4481	-61.4481	0	0	0	0	
-61.3935	-61.3935	-61.3935	-61.3935	-61.3935	0	0	0	0	
-61.3441	-61.3441	-61.3441	-61.3441	-61.3441	0	0	0	0	
-61.3039	-61.3039	-61.3039	-61.3039	-61.3039	0	0	0	0	
-61.2742	-61.2742	-61.2742	-61.2742	-61.2742	0	0	0	0	
-61.2546	-61.2546	-61.2546	-61.2546	-61.2546	0	0	0	0	
-61.2446	-61.2446	-61.2446	-61.2446	-61.2446	0	0	0	0	
-61.2432	-61.2432	-61.2432	-61.2432	-61.2432	0	0	0	0	
-61.2493	-61.2493	-61.2493	-61.2493	-61.2493	0	0	0	0	
-61.261	-61.261	-61.261	-61.261	-61.261	0	0	0	0	
-61.2721	-61.2721	-61.2721	-61.2721	-61.2721	0	0	0	0	
-61.2789	-61.2789	-61.2789	-61.2789	-61.2789	0	0	0	0	
-61.2807	-61.2807	-61.2807	-61.2807	-61.2807	0	0	0	0	
-61.2785	-61.2785	-61.2785	-61.2785	-61.2785	0	0	0	0	
-61.2738	-61.2738	-61.2738	-61.2738	-61.2738	0	0	0	0	
-61.2678	-61.2678	-61.2678	-61.2678	-61.2678	0	0	0	0	
-61.2618	-61.2618	-61.2618	-61.2618	-61.2618	0	0	0	0	
-61.2567	-61.2567	-61.2567	-61.2567	-61.2567	0	0	0	0	
-61.2532	-61.2532	-61.2532	-61.2532	-61.2532	0	0	0	0	
-60.9934	-60.9934	-60.9934	-60.9934	-60.9934	0	0	0	0	
-60.7367	-60.7367	-60.7367	-60.7367	-60.7367	0	0	0	0	
-60.5218	-60.5218	-60.5218	-60.5218	-60.5218	0	0	0	0	
-60.3457	-60.3457	-60.3457	-60.3457	-60.3457	0	0	0	0	
-60.202	-60.202	-60.202	-60.202	-60.202	0	0	0	0	
-60.0852	-60.0852	-60.0852	-60.0852	-60.0852	0	0	0	0	
-59.9908	-59.9908	-59.9908	-59.9908	-59.9908	0	0	0	0	
-59.9155	-59.9155	-59.9155	-59.9155	-59.9155	0	0	0	0	
-59.8567	-59.8567	-59.8567	-59.8567	-59.8567	0	0	0	0	
-59.8122	-59.8122	-59.8122	-59.8122	-59.8122	0	0	0	0	
-59.8176	-59.8176	-59.8176	-59.8176	-59.8176	0	0	0	0	
-59.8486	-59.8486	-59.8486	-59.8486	-59.8486	0	0	0	0	
-59.8859	-59.8859	-59.8859	-59.8859	-59.8859	0	0	0	0	
-59.9221	-59.9221	-59.9221	-59.9221	-59.9221	0	0	0	0	
-59.9562	-59.9562	-59.9562	-59.9562	-59.9562	0	0	0	0	
-59.9891	-59.9891	-59.9891	-59.9891	-59.9891	0	0	0	0	
-60.022	-60.022	-60.022	-60.022	-60.022	0	0	0	0	
-60.0559	-60.0559	-60.0559	-60.0559	-60.0559	0	0	0	0	
-60.0916	-60.0916	-60.0916	-60.0916	-60.0916	0	0	0	0	
-60.1297	-60.1297	-60.1297	-60.1297	-60.1297	0	0	0	0	
-60.167	-60.167	-60.167	-60.167	-60.167	0	0	0	0	
-60.202	-60.202	-60.202	-60.202	-60.202	0	0	0	0	
-60.2347	-60.2347	-60.2347	-60.2347	-60.2347	0	0	0	0	
-60.2658	-60.2658	-60.2658	-60.2658	-60.2658	0	0	0	0	
-60.2961	-60.2961	-60.2961	-60.2961	-60.2961	0	0	0	0	
-60.3263	-60.3263	-60.3263	-60.3263	-60.3263	0	0	0	0	
-60.3569	-60.3569	-60.3569	-60.3569	-60.3569	0	0	0	0	
-60.3883	-60.3883	-60.3883	-60.3883	-60.3883	0	0	0	0	
-60.4208	-60.4208	-60.4208	-60.4208	-60.4208	0	0	0	0	
-60.4546	-60.4546	-60.4546	-60.4546	-60.4546	0	0	0	0	
-60.4756	-60.4756	-60.4756	-60.4756	-60.4756	0	0	0	0	
-60.4786	-60.4786	-60.4786	-60.4786	-60.4786	0	0	0	0	
-60.466	-60.466	-60.466	-60.466	-60.466	0	0	0	0	
-60.4428	-60.4428	-60.4428	-60.4428	-60.4428	0	0	0	0	
-60.4137	-60.4137	-60.4137	-60.4137	-60.4137	0	0	0	0	
-60.3823	-60.3823	-60.3823	-60.3823	-60.3823	0	0	0	0	
-60.3515	-60.3515	-60.3515	-60.3515	-60.3515	0	0	0	0	
-60.323	-60.323	-60.323	-60.323	-60.323	0	0	0	0	
-60.2982	-60.2982	-60.2982	-60.2982	-60.2982	0	0	0	0	
-60.278	-60.278	-60.278	-60.278	-60.278	0	0	0	0	
-60.2105	-60.2105	-60.2105	-60.2105	-60.2105	0	0	0	0	
-60.1013	-60.1013	-60.1013	-60.1013	-60.1013	0	0	0	0	
-59.97	-59.97	-59.97	-59.97	-59.97	0	0	0	0	
-59.8317	-59.8317	-59.8317	-59.8317	-59.8317	0	0	0	0	
-59.6961	-59.6961	-59.6961	-59.6961	-59.6961	0	0	0	0	
-59.5684	-59.5684	-59.5684	-59.5684	-59.5684	0	0	0	0	
-59.4515	-59.4515	-59.4515	-59.4515	-59.4515	0	0	0	0	
-59.3468	-59.3468	-59.3468	-59.3468	-59.3468	0	0	0	0	
-59.2547	-59.2547	-59.2547	-59.2547	-59.2547	0	0	0	0	
-59.1753	-59.1753	-59.1753	-59.1753	-59.1753	0	0	0	0	
-59.0931	-59.0931	-59.0931	-59.0931	-59.0931	0	0	0	0	
-59.0039	-59.0039	-59.0039	-59.0039	-59.0039	0	0	0	0	
-58.9106	-58.9106	-58.9106	-58.9106	-58.9106	0	0	0	0	
-58.8176	-58.8176	-58.8176	-58.8176	-58.8176	0	0	0	0	
-58.7281	-58.7281	-58.7281	-58.7281	-58.7281	0	0	0	0	
-58.6443	-58.6443	-58.6443	-58.6443	-58.6443	0	0	0	0	
-58.5673	-58.5673	-58.5673	-58.5673	-58.5673	0	0	0	0	
-58.4977	-58.4977	-58.4977	-58.4977	-58.4977	0	0	0	0	
-58.436	-58.436	-58.436	-58.436	-58.436	0	0	0	0	
-58.3822	-58.3822	-58.3822	-58.3822	-58.3822	0	0	0	0	
-58.3289	-58.3289	-58.3289	-58.3289	-58.3289	0	0	0	0	
-58.2726	-58.2726	-58.2726	-58.2726	-58.2726	0	0	0	0	
-58.2138	-58.2138	-58.2138	-58.2138	-58.2138	0	0	0	0	
-58.1546	-58.1546	-58.1546	-58.1546	-58.1546	0	0	0	0	
-58.0971	-58.0971	-58.0971	-58.0971	-58.0971	0	0	0	0	
-58.0426	-58.0426	-58.0426	-58.0426	-58.0426	0	0	0	0	
-57.9924	-57.9924	-57.9924	-57.9924	-57.9924	0	0	0	0	
-57.947	-57.947	-57.947	-57.947	-57.947	0	0	0	0	
-57.9069	-57.9069	-57.9069	-57.9069	-57.9069	0	0	0	0	
-57.8724	-57.8724	-57.8724	-57.8724	-57.8724	0	0	0	0	
-57.5894	-57.5894	-57.5894	-57.5894	-57.5894	0	0	0	0	
-57.2949	-57.2949	-57.2949	-57.2949	-57.2949	0	0	0	0	
-57.0382	-57.0382	-57.0382	-57.0382	-57.0382	0	0	0	0	
-56.8221	-56.8221	-56.8221	-56.8221	-56.8221	0	0	0	0	
-56.6419	-56.6419	-56.6419	-56.6419	-56.6419	0	0	0	0	
-56.4924	-56.4924	-56.4924	-56.4924	-56.4924	0	0	0	0	
-56.3693	-56.3693	-56.3693	-56.3693	-56.3693	0	0	0	0	
-56.2689	-56.2689	-56.2689	-56.2689	-56.2689	0	0	0	0	
-56.1884	-56.1884	-56.1884	-56.1884	-56.1884	0	0	0	0	
-56.1256	-56.1256	-56.1256	-56.1256	-56.1256	0	0	0	0	
-56.0508	-56.0508	-56.0508	-56.0508	-56.0508	0	0	0	0	
-55.9747	-55.9747	-55.9747	-55.9747	-55.9747	0	0	0	0	
-55.9055	-55.9055	-55.9055	-55.9055	-55.9055	0	0	0	0	
-55.8467	-55.8467	-55.8467	-55.8467	-55.8467	0	0	0	0	
-55.7994	-55.7994	-55.7994	-55.7994	-55.7994	0	0	0	0	
-55.7634	-55.7634	-55.7634	-55.7634	-55.7634	0	0	0	0	
-55.7382	-55.7382	-55.7382	-55.7382	-55.7382	0	0	0	0	
-55.7231	-55.7231	-55.7231	-55.7231	-55.7231	0	0	0	0	
-55.7175	-55.7175	-55.7175	-55.7175	-55.7175	0	0	0	0	
-55.7204	-55.7204	-55.7204	-55.7204	-55.7204	0	0	0	0	
-55.7127	-55.7127	-55.7127	-55.7127	-55.7127	0	0	0	0	
-55.6982	-55.6982	-55.6982	-55.6982	-55.6982	0	0	0	0	
-55.6848	-55.6848	-55.6848	-55.6848	-55.6848	0	0	0	0	
-55.6775	-55.6775	-55.6775	-55.6775	-55.6775	0	0	0	0	
-55.6782	-55.6782	-55.6782	-55.6782	-55.6782	0	0	0	0	
-55.6873	-55.6873	-55.6873	-55.6873	-55.6873	0	0	0	0	
-55.7045	-55.7045	-55.7045	-55.7045	-55.7045	0	0	0	0	
-55.7293	-55.7293	-55.7293	-55.7293	-55.7293	0	0	0	0	
-55.7608	-55.7608	-55.7608	-55.7608	-55.7608	0	0	0	0	
-55.7985	-55.7985	-55.7985	-55.7985	-55.7985	0	0	0	0	
-55.7921	-55.7921	-55.7921	-55.7921	-55.7921	0	0	0	0	
-55.7552	-55.7552	-55.7552	-55.7552	-55.7552	0	0	0	0	
-55.7057	-55.7057	-55.7057	-55.7057	-55.7057	0	0	0	0	
-55.6543	-55.6543	-55.6543	-55.6543	-55.6543	0	0	0	0	
-55.6067	-55.6067	-55.6067	-55.6067	-55.6067	0	0	0	0	
-55.5658	-55.5658	-55.5658	-55.5658	-55.5658	0	0	0	0	
-55.5329	-55.5329	-55.5329	-55.5329	-55.5329	0	0	0	0	
-55.5084	-55.5084	-55.5084	-55.5084	-55.5084	0	0	0	0	
-55.4924	-55.4924	-55.4924	-55.4924	-55.4924	0	0	0	0	
-55.4847	-55.4847	-55.4847	-55.4847	-55.4847	0	0	0	0	
-55.3676	-55.3676	-55.3676	-55.3676	-55.3676	0	0	0	0	
-55.2554	-55.2554	-55.2554	-55.2554	-55.2554	0	0	0	0	
-55.1729	-55.1729	-55.1729	-55.1729	-55.1729	0	0	0	0	
-55.1197	-55.1197	-55.1197	-55.1197	-55.1197	0	0	0	0	
-55.0915	-55.0915	-55.0915	-55.0915	-55.0915	0	0	0	0	
-55.0837	-55.0837	-55.0837	-55.0837	-55.0837	0	0	0	0	
-55.0927	-55.0927	-55.0927	-55.0927	-55.0927	0	0	0	0	
-55.1155	-55.1155	-55.1155	-55.1155	-55.1155	0	0	0	0	
-55.1496	-55.1496	-55.1496	-55.1496	-55.1496	0	0	0	0	
-55.1932	-55.1932	-55.1932	-55.1932	-55.1932	0	0	0	0	
-55.2314	-55.2314	-55.2314	-55.2314	-55.2314	0	0	0	0	
-55.2582	-55.2582	-55.2582	-55.2582	-55.2582	0	0	0	0	
-55.2749	-55.2749	-55.2749	-55.2749	-55.2749	0	0	0	0	
-55.2848	-55.2848	-55.2848	-55.2848	-55.2848	0	0	0	0	
-55.2912	-55.2912	-55.2912	-55.2912	-55.2912	0	0	0	0	
-55.2966	-55.2966	-55.2966	-55.2966	-55.2966	0	0	0	0	
-55.303	-55.303	-55.303	-55.303	-55.303	0	0	0	0	
-55.3117	-55.3117	-55.3117	-55.3117	-55.3117	0	0	0	0	
-55.3235	-55.3235	-55.3235	-55.3235	-55.3235	0	0	0	0	
-55.3389	-55.3389	-55.3389	-55.3389	-55.3389	0	0	0	0	
-55.3546	-55.3546	-55.3546	-55.3546	-55.3546	0	0	0	0	
-55.352	-55.352	-55.352	-55.352	-55.352	0	0	0	0	
-55.3354	-55.3354	-55.3354	-55.3354	-55.3354	0	0	0	0	
-55.3131	-55.3131	-55.3131	-55.3131	-55.3131	0	0	0	0	
-55.2909	-55.2909	-55.2909	-55.2909	-55.2909	0	0	0	0	
-55.2727	-55.2727	-55.2727	-55.2727	-55.2727	0	0	0	0	
-55.2604	-55.2604	-55.2604	-55.2604	-55.2604	0	0	0	0	
-55.2553	-55.2553	-55.2553	-55.2553	-55.2553	0	0	0	0	
-55.2578	-55.2578	-55.2578	-55.2578	-55.2578	0	0	0	0	
-55.2678	-55.2678	-55.2678	-55.2678	-55.2678	0	0	0	0	
-55.2464	-55.2464	-55.2464	-55.2464	-55.2464	0	0	0	0	
-55.2007	-55.2007	-55.2007	-55.2007	-55.2007	0	0	0	0	
-55.1414	-55.1414	-55.1414	-55.1414	-55.1414	0	0	0	0	
-55.076	-55.076	-55.076	-55.076	-55.076	0	0	0	0	
-55.0096	-55.0096	-55.0096	-55.0096	-55.0096	0	0	0	0	
-54.9454	-54.9454	-54.9454	-54.9454	-54.9454	0	0	0	0	
-54.8856	-54.8856	-54.8856	-54.8856	-54.8856	0	0	0	0	
-54.8319	-54.8319	-54.8319	-54.8319	-54.8319	0	0	0	0	
-54.7849	-54.7849	-54.7849	-54.7849	-54.7849	0	0	0	0	
-54.7454	-54.7454	-54.7454	-54.7454	-54.7454	0	0	0	0	
-54.7136	-54.7136	-54.7136	-54.7136	-54.7136	0	0	0	0	
-54.6899	-54.6899	-54.6899	-54.6899	-54.6899	0	0	0	0	
-54.6746	-54.6746	-54.6746	-54.6746	-54.6746	0	0	0	0	
-54.6677	-54.6677	-54.6677	-54.6677	-54.6677	0	0	0	0	
-54.6692	-54.6692	-54.6692	-54.6692	-54.6692	0	0	0	0	
-54.6788	-54.6788	-54.6788	-54.6788	-54.6788	0	0	0	0	
-54.6962	-54.6962	-54.6962	-54.6962	-54.6962	0	0	0	0	
-54.7208	-54.7208	-54.7208	-54.7208	-54.7208	0	0	0	0	
-54.7523	-54.7523	-54.7523	-54.7523	-54.7523	0	0	0	0	
-54.7901	-54.7901	-54.7901	-54.7901	-54.7901	0	0	0	0	
-54.7269	-54.7269	-54.7269	-54.7269	-54.7269	0	0	0	0	
-54.6087	-54.6087	-54.6087	-54.6087	-54.6087	0	0	0	0	
-54.482	-54.482	-54.482	-54.482	-54.482	0	0	0	0	
-54.3685	-54.3685	-54.3685	-54.3685	-54.3685	0	0	0	0	
-54.2748	-54.2748	-54.2748	-54.2748	-54.2748	0	0	0	0	
-54.2017	-54.2017	-54.2017	-54.2017	-54.2017	0	0	0	0	
-54.1477	-54.1477	-54.1477	-54.1477	-54.1477	0	0	0	0	
-54.1108	-54.1108	-54.1108	-54.1108	-54.1108	0	0	0	0	
-54.0891	-54.0891	-54.0891	-54.0891	-54.0891	0	0	0	0	
-54.0808	-54.0808	-54.0808	-54.0808	-54.0808	0	0	0	0	
-54.0242	-54.0242	-54.0242	-54.0242	-54.0242	0	0	0	0	
-53.9667	-53.9667	-53.9667	-53.9667	-53.9667	0	0	0	0	
-53.9251	-53.9251	-53.9251	-53.9251	-53.9251	0	0	0	0	
-53.9016	-53.9016	-53.9016	-53.9016	-53.9016	0	0	0	0	
-53.895	-53.895	-53.895	-53.895	-53.895	0	0	0	0	
-53.9032	-53.9032	-53.9032	-53.9032	-53.9032	0	0	0	0	
-53.9242	-53.9242	-53.9242	-53.9242	-53.9242	0	0	0	0	
-53.9562	-53.9562	-53.9562	-53.9562	-53.9562	0	0	0	0	
-53.9978	-53.9978	-53.9978	-53.9978	-53.9978	0	0	0	0	
-54.0475	-54.0475	-54.0475	-54.0475	-54.0475	0	0	0	0	
-54.1045	-54.1045	-54.1045	-54.1045	-54.1045	0	0	0	0	
-54.168	-54.168	-54.168	-54.168	-54.168	0	0	0	0	
-54.2377	-54.2377	-54.2377	-54.2377	-54.2377	0	0	0	0	
-54.3129	-54.3129	-54.3129	-54.3129	-54.3129	0	0	0	0	
-54.3932	-54.3932	-54.3932	-54.3932	-54.3932	0	0	0	0	
-54.478	-54.478	-54.478	-54.478	-54.478	0	0	0	0	
-54.5668	-54.5668	-54.5668	-54.5668	-54.5668	0	0	0	0	
-54.659	-54.659	-54.659	-54.659	-54.659	0	0	0	0	
-54.7542	-54.7542	-54.7542	-54.7542	-54.7542	0	0	0	0	
-54.8518	-54.8518	-54.8518	-54.8518	-54.8518	0	0	0	0	
-54.9602	-54.9602	-54.9602	-54.9602	-54.9602	0	0	0	0	
-55.0764	-55.0764	-55.0764	-55.0764	-55.0764	0	0	0	0	
